lang,field,filter,filter_value,mean,pstdev,number of packages
vi,package stats,,,1.9,13.67,1418
vi,name,type,desktop,12.34,32.88,835
vi,summary,type,desktop,18.32,38.69,835
vi,description,type,desktop,5.63,23.05,835
vi,package stats,type,desktop,2.63,16.02,835
vls,name,,,0,0.0,1418
vls,summary,,,0.07,2.65,1418
vls,description,,,0,0.0,1418
vls,package stats,,,0,0.0,1418
vls,name,type,desktop,0,0.0,835
vls,summary,type,desktop,0.12,3.46,835
vls,description,type,desktop,0,0.0,835
vls,package stats,type,desktop,0,0.0,835
wa,name,,,2.33,15.08,1418
wa,summary,,,1.62,12.63,1418
wa,description,,,0,0.0,1418
wa,package stats,,,0,0.0,1418
wa,name,type,desktop,3.71,18.91,835
wa,summary,type,desktop,2.75,16.37,835
wa,description,type,desktop,0,0.0,835
wa,package stats,type,desktop,0,0.0,835
wo,name,,,0.07,2.65,1418
wo,summary,,,0.07,2.65,1418
wo,description,,,0,0.0,1418
wo,package stats,,,0.07,2.65,1418
wo,name,type,desktop,0.12,3.46,835
wo,summary,type,desktop,0.12,3.46,835
wo,description,type,desktop,0,0.0,835
wo,package stats,type,desktop,0.12,3.46,835
x_eg,name,,,0,0.0,1418
x_eg,summary,,,0,0.0,1418
x_eg,description,,,0.07,2.65,1418
x_eg,package stats,,,0,0.0,1418
x_eg,name,type,desktop,0,0.0,835
x_eg,summary,type,desktop,0,0.0,835
x_eg,description,type,desktop,0.12,3.46,835
x_eg,package stats,type,desktop,0,0.0,835
xh,name,,,2.96,16.95,1418
xh,summary,,,2.26,14.85,1418
xh,description,,,0,0.0,1418
xh,package stats,,,0.14,3.75,1418
xh,name,type,desktop,5.03,21.86,835
xh,summary,type,desktop,3.83,19.2,835
xh,description,type,desktop,0,0.0,835
xh,package stats,type,desktop,0.24,4.89,835
yo,name,,,0.07,2.65,1418
yo,summary,,,0.07,2.65,1418
yo,description,,,0,0.0,1418
yo,package stats,,,0,0.0,1418
yo,name,type,desktop,0.12,3.46,835
yo,summary,type,desktop,0.12,3.46,835
yo,description,type,desktop,0,0.0,835
yo,package stats,type,desktop,0,0.0,835
yue,name,,,0.07,2.65,1418
yue,summary,,,0.07,2.65,1418
yue,description,,,0,0.0,1418
yue,package stats,,,0,0.0,1418
yue,name,type,desktop,0.12,3.46,835
yue,summary,type,desktop,0.12,3.46,835
yue,description,type,desktop,0,0.0,835
yue,package stats,type,desktop,0,0.0,835
zam,name,,,0,0.0,1418
zam,summary,,,0.07,2.65,1418
zam,description,,,0,0.0,1418
zam,package stats,,,0,0.0,1418
zam,name,type,desktop,0,0.0,835
zam,summary,type,desktop,0.12,3.46,835
zam,description,type,desktop,0,0.0,835
zam,package stats,type,desktop,0,0.0,835
zh,name,,,0.07,2.65,1418
zh,summary,,,0.14,3.75,1418
zh,description,,,0.07,2.65,1418
zh,package stats,,,0.14,3.75,1418
zh,name,type,desktop,0.12,3.46,835
zh,summary,type,desktop,0.24,4.89,835
zh,description,type,desktop,0.12,3.46,835
zh,package stats,type,desktop,0.24,4.89,835
zh_cn,name,,,0,0.0,1418
zh_cn,summary,,,0.07,2.65,1418
zh_cn,description,,,0.07,2.65,1418
zh_cn,package stats,,,0,0.0,1418
zh_cn,name,type,desktop,0,0.0,835
zh_cn,summary,type,desktop,0.12,3.46,835
zh_cn,description,type,desktop,0.12,3.46,835
zh_cn,package stats,type,desktop,0,0.0,835
zh_CN,name,,,13.68,34.36,1418
zh_CN,summary,,,25.25,43.44,1418
zh_CN,description,,,11.07,31.38,1418
zh_CN,package stats,,,6.21,24.13,1418
zh_CN,name,type,desktop,19.16,39.36,835
zh_CN,summary,type,desktop,39.4,48.86,835
zh_CN,description,type,desktop,18.8,39.07,835
zh_CN,package stats,type,desktop,8.86,28.42,835
zh_CN.GB2312,name,,,0,0.0,1418
zh_CN.GB2312,summary,,,0.07,2.65,1418
zh_CN.GB2312,description,,,0,0.0,1418
zh_CN.GB2312,package stats,,,0,0.0,1418
zh_CN.GB2312,name,type,desktop,0,0.0,835
zh_CN.GB2312,summary,type,desktop,0.12,3.46,835
zh_CN.GB2312,description,type,desktop,0,0.0,835
zh_CN.GB2312,package stats,type,desktop,0,0.0,835
zh_HK,name,,,6.42,24.51,1418
zh_HK,summary,,,9.59,29.45,1418
zh_HK,description,,,4.58,20.91,1418
zh_HK,package stats,,,0.56,7.49,1418
zh_HK,name,type,desktop,9.7,29.6,835
zh_HK,summary,type,desktop,15.09,35.79,835
zh_HK,description,type,desktop,7.54,26.41,835
zh_HK,package stats,type,desktop,0.24,4.89,835
zh_TW,name,,,13.26,33.91,1418
zh_TW,summary,,,22.57,41.8,1418
zh_TW,description,,,12.62,33.21,1418
zh_TW,package stats,,,4.87,21.52,1418
zh_TW,name,type,desktop,20.0,40.0,835
zh_TW,summary,type,desktop,35.21,47.76,835
zh_TW,description,type,desktop,21.2,40.87,835
zh_TW,package stats,type,desktop,7.19,25.82,835
zh_tw,name,,,0.07,2.65,1418
zh_tw,summary,,,0.07,2.65,1418
zh_tw,description,,,0.07,2.65,1418
zh_tw,package stats,,,0,0.0,1418
zh_tw,name,type,desktop,0.12,3.46,835
zh_tw,summary,type,desktop,0.12,3.46,835
zh_tw,description,type,desktop,0.12,3.46,835
zh_tw,package stats,type,desktop,0,0.0,835
zh_TW.Big5,name,,,0.07,2.65,1418
zh_TW.Big5,summary,,,0,0.0,1418
zh_TW.Big5,description,,,0,0.0,1418
zh_TW.Big5,package stats,,,0,0.0,1418
zh_TW.Big5,name,type,desktop,0.12,3.46,835
zh_TW.Big5,summary,type,desktop,0,0.0,835
zh_TW.Big5,description,type,desktop,0,0.0,835
zh_TW.Big5,package stats,type,desktop,0,0.0,835
zu,name,,,1.41,11.79,1418
zu,summary,,,1.13,10.56,1418
zu,description,,,0,0.0,1418
zu,package stats,,,0,0.0,1418
zu,name,type,desktop,1.68,12.84,835
zu,summary,type,desktop,1.8,13.28,835
zu,description,type,desktop,0,0.0,835
zu,package stats,type,desktop,0,0.0,835
