project,type,url,name,summary,description,package stats
gnome-klotski,,https://live.gnome.org/Klotski,0,0,0,0
gnu-smalltalk,,http://www.gnu.org/software/smalltalk/smalltalk.html,0,0,0,0
gnucash,,http://www.gnucash.org/,0,0,0,0
gnumed,,http://wiki.gnumed.de,0,0,0,0
gnumeric,,http://www.gnumeric.org/,0,0,0,0
gnurobbo,,http://gnurobbo.sf.net/,0,0,0,0
gobby05,,http://gobby.0x539.de/,0,0,0,0
gobby,,http://gobby.0x539.de/,0,0,0,0
gogui,,http://gogui.sourceforge.net/,0,0,0,0
goldendict,,http://goldendict.org/,0,0,0,0
gonvert,,http://unihedron.com/projects/gonvert,0,0,0,0
google-roboto-condensed-fonts,,https://www.google.com/fonts/specimen/Roboto,0,0,0,0
gourmet,,http://thinkle.github.io/gourmet,0,0,0,0
gparted,,http://gparted.org,0,0,0,0
gphotoframe,,https://code.google.com/p/gphotoframe/,0,0,0,0
gphpedit,,http://www.gphpedit.org/,0,0,0,0
gpick,,https://code.google.com/p/gpick/,0,0,0,0
gnome-packagekit-installer,,http://www.packagekit.org/,0,0,0,0
gnome-packagekit-updater,,http://www.packagekit.org/,0,0,0,0
gpodder,,http://gpodder.org/,0,0,0,0
gpredict,,http://groundstation.sourceforge.net/gpredict/,0,0,0,0
gpsbabel-gui,,http://www.gpsbabel.org,0,0,0,0
gpsdrive,,http://www.gpsdrive.de/index.shtml,0,0,0,0
gpsim,,http://gpsim.sourceforge.net,0,0,0,0
gpx-viewer,,https://edge.launchpad.net/gpx-viewer,0,0,0,0
gramps,,http://gramps-project.org/,0,0,0,0
rasmol-gtk,,http://www.rasmol.org,0,0,0,0
gretl,,http://gretl.sourceforge.net/,0,0,0,0
grig,,http://groundstation.sourceforge.net/grig/,0,0,0,0
grisbi,,http://www.grisbi.org,0,0,0,0
groovy,,http://groovy.codehaus.org/,0,0,0,0
grsync,,http://www.opbyte.it/grsync/,0,0,0,0
gscan2pdf,,http://gscan2pdf.sourceforge.net,0,0,0,0
gsmartcontrol,,http://gsmartcontrol.berlios.de/home/index.php/en/Home,0,0,0,0
gnome-chemistry-utils,,http://www.nongnu.org/gchemutils/,0,0,0,0
gst-inspector,,http://renestadler.de/projects/gst-inspector,0,0,0,0
gstreamer1-plugins-bad-free,,http://gstreamer.freedesktop.org/,0,0,0,0
gstreamer1-plugins-bad-freeworld,,http://gstreamer.freedesktop.org/,0,0,0,0
gstreamer1-plugins-base,,http://gstreamer.freedesktop.org/,0,0,0,0
gstreamer-plugins-espeak,,http://gstreamer.freedesktop.org/,0,0,0,0
gstreamer1-plugins-good,,http://gstreamer.freedesktop.org/,0,0,0,0
gstreamer1-libav,,http://gstreamer.freedesktop.org/,0,0,0,0
gstreamer1-plugins-ugly,,http://gstreamer.freedesktop.org/,0,0,0,0
tali,,https://live.gnome.org/Tali,0,0,0,0
gtg,,https://wiki.gnome.org/gtg/,0,0,0,0
gthumb,,https://wiki.gnome.org/Apps/gthumb,0,0,0,0
gtick,,http://www.antcom.de/gtick/,0,0,0,0
gtimelog,,https://mg.pov.lt/gtimelog/,0,0,0,0
gtk-gnutella,,http://gtk-gnutella.sourceforge.net,0,0,0,0
gtk-redshift,,http://jonls.dk/redshift/,0,0,0,0
gtk-v4l,,http://fedorahosted.org/gtk-v4l,0,0,0,0
gtkpod,,http://www.gtkpod.org/,0,0,0,0
gtkterm,,https://fedorahosted.org/gtkterm/,0,0,0,0
gtkwave,,http://gtkwave.sourceforge.net/,0,0,0,0
gtranslator,,http://projects.gnome.org/gtranslator/,0,0,0,0
guake,,http://www.guake.org/,0,0,0,0
guayadeque,,http://guayadeque.org/,0,0,0,0
gucharmap,,http://live.gnome.org/Gucharmap,0,0,0,0
guitarix,,http://guitarix.sourceforge.net/,0,0,0,0
guitone,,https://guitone.thomaskeller.biz/,0,0,0,0
gummi,,http://gummi.midnightcoding.org,0,0,0,0
vim-X11,,http://www.vim.org/,0,0,0,0
gvrng,,http://gvr.sourceforge.net,0,0,0,0
gweled,,http://launchpad.net/gweled,0,0,0,0
gwenview,,http://gwenview.kde.org/,0,0,0,0
gwget,,http://gnome.org/projects/gwget,0,0,0,0
gwibber,,http://gwibber.com//,0,0,0,0
gxneur,,http://www.xneur.ru,0,0,0,0
hamster-time-tracker,,http://projecthamster.wordpress.com/,0,0,0,0
ibus-handwrite,,http://code.google.com/p/ibus-handwrite/,0,0,0,0
ibus-handwrite,,http://code.google.com/p/ibus-handwrite/,0,0,0,0
ibus-hangul,,http://code.google.com/p/ibus/,0,0,0,0
harmonyseq,,http://harmonyseq.wordpress.com/,0,0,0,0
hatari,,http://hatari.tuxfamily.org/,0,0,0,0
hatari-ui,,http://hatari.tuxfamily.org/,0,0,0,0
haxima,,http://myweb.cableone.net/gmcnutt/nazghul.html,0,0,0,0
hdfview,,http://www.hdfgroup.org/hdf-java-html/,0,0,0,0
heimdall-frontend,,http://glassechidna.com.au/heimdall/,0,0,0,0
hex-a-hop,,https://sourceforge.net/projects/hexahop,0,0,0,0
hexchat,,http://hexchat.github.io,0,0,0,0
hgview,,http://www.logilab.org/project/hgview,0,0,0,0
hitori,,http://live.gnome.org/Hitori,0,0,0,0
homebank,,http://homebank.free.fr,0,0,0,0
hotot-qt,,http://hotot.org,0,0,0,0
hotot-gtk,,http://hotot.org,0,0,0,0
hugin,,http://hugin.sourceforge.net/,0,0,0,0
alsa-tools,,http://www.alsa-project.org/,0,0,0,0
hydrogen,,http://www.hydrogen-music.org/,0,0,0,0
iagno,,http://live.gnome.org/Iagno,0,0,0,0
iapetal,,http://iapetal.sourceforge.net,0,0,0,0
idjc,,http://idjc.sourceforge.net,0,0,0,0
python3-iep,,http://iep-project.org,0,0,0,0
